Interaction_ID,Date,Issue_Type,Status,Channel,Rating,CSAT,DSAT
464,2025-01-06,Provisioning Issue,Received,Phone,3,0,0
465,2025-01-19,How To,Received,Chat,3,0,0
466,2025-01-15,How To,OK,Chat,2,0,1
467,2025-01-28,How To,Pending_Customer,Chat,2,0,1
468,2025-01-26,Activation Issue,Pending_Agent,Phone,4,1,0
469,2025-01-21,Provisioning Issue,Callback,Phone,3,0,0
470,2025-01-26,Provisioning Issue,OK,Phone,2,0,1
471,2025-01-20,Update,Pending_Customer,Chat,1,0,1
472,2025-01-13,Activation Issue,Callback,Phone,4,1,0
473,2025-01-11,Download/Install,Received,Chat,4,1,0
474,2025-01-08,Update,Pending_Agent,Chat,3,0,0
475,2025-01-19,How To,Received,Chat,3,0,0
476,2025-01-23,Download/Install,Received,Phone,4,1,0
477,2025-01-10,Download/Install,Pending_Customer,Chat,1,0,1
478,2025-01-21,Provisioning Issue,Pending_Agent,Phone,2,0,1
479,2025-01-31,Download/Install,Pending_Customer,Phone,4,1,0
480,2025-01-24,How To,Pending_Agent,Chat,5,1,0
481,2025-01-30,Update,OK,Phone,2,0,1
482,2025-01-22,How To,Received,Chat,5,1,0
483,2025-01-23,Provisioning Issue,Received,Phone,1,0,1
484,2025-01-27,How To,OK,Phone,5,1,0
485,2025-01-18,Download/Install,Callback,Chat,5,1,0
486,2025-01-15,Activation Issue,Callback,Chat,1,0,1
487,2025-01-29,How To,Pending_Customer,Phone,4,1,0
488,2025-01-05,How To,Pending_Customer,Chat,5,1,0
489,2025-01-02,How To,Pending_Customer,Chat,1,0,1
490,2025-01-13,Provisioning Issue,Received,Phone,5,1,0
491,2025-01-03,Activation Issue,Pending_Customer,Chat,1,0,1
492,2025-01-18,Activation Issue,Received,Chat,1,0,1
493,2025-01-10,Update,Callback,Phone,4,1,0
494,2025-01-12,Update,Pending_Customer,Chat,4,1,0
495,2025-01-03,How To,Callback,Chat,1,0,1
496,2025-01-06,How To,Pending_Customer,Phone,2,0,1
497,2025-01-27,Activation Issue,Received,Chat,4,1,0
498,2025-01-22,How To,Pending_Customer,Chat,2,0,1
499,2025-01-08,Update,Pending_Agent,Phone,3,0,0
500,2025-01-07,Activation Issue,Received,Chat,5,1,0
501,2025-01-25,Activation Issue,Callback,Phone,1,0,1
502,2025-01-04,How To,Received,Chat,5,1,0
503,2025-01-22,Activation Issue,Callback,Phone,4,1,0
504,2025-01-15,Download/Install,OK,Phone,1,0,1
505,2025-01-05,How To,Pending_Agent,Phone,5,1,0
506,2025-01-11,How To,OK,Chat,2,0,1
507,2025-01-10,Download/Install,OK,Phone,4,1,0
508,2025-01-10,Provisioning Issue,Received,Phone,4,1,0
509,2025-01-18,Update,Received,Chat,4,1,0
510,2025-01-26,How To,Pending_Agent,Chat,4,1,0
511,2025-01-05,Provisioning Issue,Pending_Customer,Phone,5,1,0
512,2025-01-16,Download/Install,Callback,Chat,2,0,1
513,2025-01-26,Update,Received,Chat,4,1,0
514,2025-01-18,How To,Callback,Chat,2,0,1
515,2025-01-09,Download/Install,Pending_Agent,Phone,4,1,0
516,2025-01-28,Provisioning Issue,Received,Phone,1,0,1
517,2025-01-09,Update,OK,Phone,1,0,1
518,2025-01-07,How To,OK,Phone,4,1,0
519,2025-01-07,Provisioning Issue,Pending_Agent,Phone,2,0,1
520,2025-01-30,Download/Install,Received,Chat,2,0,1
521,2025-01-23,How To,Callback,Chat,2,0,1
522,2025-01-18,Provisioning Issue,Pending_Agent,Chat,4,1,0
523,2025-01-18,Provisioning Issue,Pending_Agent,Chat,3,0,0
524,2025-01-17,Update,Pending_Customer,Phone,4,1,0
525,2025-01-25,Provisioning Issue,Callback,Chat,3,0,0
526,2025-01-14,Activation Issue,OK,Phone,2,0,1
527,2025-01-01,Provisioning Issue,OK,Chat,3,0,0
528,2025-01-05,Download/Install,Pending_Agent,Phone,4,1,0
529,2025-01-19,Download/Install,Pending_Customer,Chat,3,0,0
530,2025-01-25,Update,Pending_Customer,Chat,2,0,1
531,2025-01-24,Provisioning Issue,Callback,Phone,5,1,0
532,2025-01-16,Download/Install,OK,Phone,5,1,0
533,2025-01-02,Activation Issue,Received,Phone,4,1,0
534,2025-01-05,Download/Install,Received,Phone,1,0,1
535,2025-01-07,How To,Pending_Customer,Chat,1,0,1
536,2025-01-20,How To,Pending_Customer,Chat,1,0,1
537,2025-01-01,How To,OK,Chat,1,0,1
538,2025-01-01,How To,Pending_Agent,Chat,1,0,1
539,2025-01-17,Update,Callback,Phone,1,0,1
540,2025-01-17,Download/Install,Callback,Phone,5,1,0
541,2025-01-17,Provisioning Issue,Pending_Agent,Chat,4,1,0
542,2025-01-03,Provisioning Issue,Pending_Customer,Chat,5,1,0
543,2025-01-08,Download/Install,Pending_Agent,Phone,1,0,1
544,2025-01-03,Update,Pending_Customer,Chat,5,1,0
545,2025-01-16,Activation Issue,Received,Phone,1,0,1
546,2025-01-16,Update,Pending_Agent,Phone,5,1,0
547,2025-01-30,Activation Issue,Callback,Phone,5,1,0
548,2025-01-16,Provisioning Issue,Received,Phone,3,0,0
549,2025-01-29,How To,OK,Phone,2,0,1
550,2025-01-30,Provisioning Issue,Received,Phone,5,1,0
551,2025-01-05,Update,Received,Chat,2,0,1
552,2025-01-19,Download/Install,OK,Chat,5,1,0
553,2025-01-11,Update,Callback,Phone,5,1,0
554,2025-01-24,Provisioning Issue,Received,Phone,4,1,0
555,2025-01-08,Activation Issue,Pending_Agent,Chat,3,0,0
556,2025-01-01,Provisioning Issue,Pending_Customer,Chat,2,0,1
557,2025-01-12,How To,Pending_Customer,Chat,2,0,1
558,2025-01-22,How To,Pending_Customer,Phone,5,1,0
559,2025-01-10,Download/Install,Received,Phone,3,0,0
560,2025-01-05,Update,Callback,Chat,3,0,0
561,2025-01-12,Activation Issue,Received,Phone,3,0,0
562,2025-01-15,Provisioning Issue,Pending_Agent,Phone,2,0,1
563,2025-01-03,Download/Install,Pending_Customer,Chat,5,1,0
564,2025-01-18,How To,Pending_Customer,Phone,1,0,1
565,2025-01-03,Provisioning Issue,OK,Phone,5,1,0
566,2025-01-20,Provisioning Issue,Pending_Customer,Phone,3,0,0
567,2025-01-14,Update,Received,Phone,5,1,0
568,2025-01-17,Download/Install,Pending_Customer,Phone,2,0,1
569,2025-01-09,Provisioning Issue,Pending_Agent,Chat,2,0,1
570,2025-01-03,Download/Install,Pending_Customer,Chat,4,1,0
571,2025-01-10,Update,Received,Chat,3,0,0
572,2025-01-31,Download/Install,Pending_Customer,Phone,4,1,0
573,2025-01-04,Download/Install,Pending_Agent,Phone,4,1,0
574,2025-01-11,How To,Pending_Customer,Chat,4,1,0
575,2025-01-11,Update,OK,Phone,3,0,0
576,2025-01-11,How To,Callback,Chat,3,0,0
577,2025-01-06,Update,Pending_Agent,Chat,4,1,0
578,2025-01-31,How To,Callback,Chat,4,1,0
579,2025-01-09,Update,Pending_Agent,Phone,5,1,0
580,2025-01-07,How To,OK,Phone,5,1,0
581,2025-01-01,Update,Callback,Chat,3,0,0
582,2025-01-27,Activation Issue,Pending_Customer,Chat,2,0,1
583,2025-01-21,Provisioning Issue,Callback,Chat,2,0,1
584,2025-01-23,Update,Pending_Customer,Phone,4,1,0
585,2025-01-20,Update,OK,Chat,5,1,0
586,2025-01-17,Update,OK,Phone,3,0,0
587,2025-01-23,How To,OK,Phone,1,0,1
588,2025-01-25,Download/Install,Pending_Agent,Phone,5,1,0
589,2025-01-02,How To,Pending_Customer,Chat,4,1,0
590,2025-01-04,Activation Issue,Received,Chat,2,0,1
591,2025-01-17,How To,OK,Phone,4,1,0
592,2025-01-12,Update,Pending_Customer,Phone,3,0,0
593,2025-01-01,Update,Received,Chat,4,1,0
594,2025-01-30,Activation Issue,Received,Phone,3,0,0
595,2025-01-10,Provisioning Issue,Pending_Customer,Phone,5,1,0
596,2025-01-16,Provisioning Issue,Pending_Customer,Phone,4,1,0
597,2025-01-24,Update,Pending_Agent,Phone,3,0,0
598,2025-01-02,Activation Issue,Received,Chat,1,0,1
599,2025-01-22,Download/Install,Callback,Phone,5,1,0
600,2025-01-06,Provisioning Issue,OK,Chat,4,1,0
601,2025-01-08,Update,Callback,Phone,4,1,0
602,2025-01-13,Activation Issue,OK,Phone,4,1,0
603,2025-01-19,Update,Pending_Customer,Phone,2,0,1
604,2025-01-07,Provisioning Issue,Received,Phone,5,1,0
605,2025-01-06,Provisioning Issue,Pending_Agent,Phone,4,1,0
606,2025-01-04,Provisioning Issue,Pending_Customer,Chat,5,1,0
607,2025-01-13,How To,Pending_Customer,Phone,3,0,0
608,2025-01-12,Update,OK,Phone,3,0,0
609,2025-01-30,How To,OK,Phone,2,0,1
610,2025-01-11,Activation Issue,Callback,Chat,1,0,1
611,2025-01-06,Provisioning Issue,Callback,Chat,4,1,0
612,2025-01-20,Download/Install,OK,Chat,4,1,0
613,2025-01-06,Update,OK,Phone,5,1,0
614,2025-01-06,Update,Pending_Agent,Phone,2,0,1
615,2025-01-11,Update,OK,Phone,3,0,0
616,2025-01-31,Activation Issue,Pending_Customer,Phone,2,0,1
617,2025-01-27,Update,OK,Chat,4,1,0
618,2025-01-22,Update,Pending_Customer,Chat,4,1,0
619,2025-01-06,Activation Issue,OK,Phone,2,0,1
620,2025-01-10,Activation Issue,Pending_Agent,Phone,5,1,0
621,2025-01-10,Download/Install,Pending_Customer,Chat,5,1,0
622,2025-01-17,Activation Issue,OK,Phone,3,0,0
623,2025-01-25,How To,Pending_Agent,Phone,4,1,0
624,2025-01-18,Download/Install,Pending_Customer,Phone,2,0,1
625,2025-01-10,Activation Issue,Pending_Customer,Chat,3,0,0
626,2025-01-28,Activation Issue,Pending_Customer,Phone,2,0,1
627,2025-01-07,How To,Pending_Agent,Chat,2,0,1
628,2025-01-20,Download/Install,Callback,Phone,1,0,1
629,2025-01-19,Provisioning Issue,OK,Chat,5,1,0
630,2025-01-18,Download/Install,Pending_Agent,Chat,3,0,0
631,2025-01-19,Provisioning Issue,OK,Phone,2,0,1
632,2025-01-31,Update,Received,Chat,2,0,1
633,2025-01-23,Download/Install,Callback,Phone,3,0,0
634,2025-01-27,Download/Install,Pending_Customer,Chat,2,0,1
635,2025-01-19,Provisioning Issue,Pending_Customer,Chat,4,1,0
636,2025-01-03,Activation Issue,Pending_Customer,Chat,3,0,0
637,2025-01-15,Update,Pending_Agent,Phone,1,0,1
638,2025-01-24,Update,Pending_Agent,Phone,5,1,0
639,2025-01-13,Download/Install,Pending_Customer,Phone,4,1,0
640,2025-01-09,Provisioning Issue,Pending_Agent,Chat,5,1,0
641,2025-01-19,Download/Install,OK,Chat,3,0,0
642,2025-01-29,Activation Issue,Received,Phone,4,1,0
643,2025-01-01,Activation Issue,Callback,Chat,4,1,0
644,2025-01-01,Update,Callback,Phone,3,0,0
645,2025-01-06,Provisioning Issue,Received,Chat,3,0,0
646,2025-01-03,Provisioning Issue,Callback,Phone,4,1,0
647,2025-01-21,Provisioning Issue,Callback,Chat,1,0,1
648,2025-01-23,Activation Issue,Received,Phone,4,1,0
649,2025-01-03,Download/Install,OK,Phone,5,1,0
650,2025-01-22,Update,Received,Phone,3,0,0
651,2025-01-27,Activation Issue,Pending_Customer,Phone,4,1,0
652,2025-01-03,Download/Install,Pending_Customer,Phone,1,0,1
653,2025-01-04,Provisioning Issue,Pending_Agent,Chat,2,0,1
654,2025-01-13,Download/Install,Callback,Phone,5,1,0
655,2025-01-19,Activation Issue,OK,Phone,4,1,0
656,2025-01-12,Download/Install,Callback,Chat,5,1,0
657,2025-01-22,Update,Callback,Phone,1,0,1
658,2025-01-05,Activation Issue,OK,Chat,3,0,0
659,2025-01-31,Update,Pending_Agent,Phone,2,0,1
660,2025-01-09,Activation Issue,Callback,Chat,1,0,1
661,2025-01-28,Provisioning Issue,Callback,Phone,4,1,0
662,2025-01-10,Activation Issue,Callback,Chat,4,1,0
663,2025-01-04,Download/Install,Pending_Customer,Phone,5,1,0
664,2025-01-29,Activation Issue,Pending_Agent,Chat,2,0,1
665,2025-01-13,How To,Pending_Customer,Chat,5,1,0
666,2025-01-22,Download/Install,Pending_Customer,Phone,1,0,1
667,2025-01-19,Activation Issue,Received,Chat,2,0,1
668,2025-01-02,Activation Issue,Pending_Customer,Chat,5,1,0
669,2025-01-25,Update,Pending_Customer,Chat,1,0,1
670,2025-01-21,How To,OK,Phone,3,0,0
671,2025-01-03,Provisioning Issue,Received,Phone,2,0,1
672,2025-01-18,Provisioning Issue,Pending_Customer,Phone,3,0,0
673,2025-01-23,Update,Callback,Phone,2,0,1
674,2025-01-03,Update,Received,Chat,5,1,0
675,2025-01-20,Activation Issue,Pending_Agent,Phone,1,0,1
676,2025-01-01,Download/Install,Received,Phone,4,1,0
677,2025-01-31,Provisioning Issue,OK,Chat,2,0,1
678,2025-01-12,Download/Install,Pending_Agent,Phone,1,0,1
679,2025-01-11,Update,Pending_Agent,Phone,3,0,0
680,2025-01-23,How To,Received,Chat,4,1,0
681,2025-01-17,Provisioning Issue,Received,Chat,5,1,0
682,2025-01-06,Provisioning Issue,Callback,Chat,1,0,1
683,2025-01-29,How To,Received,Phone,5,1,0
684,2025-01-01,Activation Issue,Received,Phone,1,0,1
685,2025-01-16,Provisioning Issue,Pending_Customer,Phone,2,0,1
686,2025-01-30,Activation Issue,OK,Chat,2,0,1
687,2025-01-11,Download/Install,Pending_Customer,Chat,3,0,0
688,2025-01-27,Activation Issue,OK,Chat,1,0,1
689,2025-01-17,Activation Issue,Callback,Phone,5,1,0
690,2025-01-02,Update,Received,Chat,3,0,0
691,2025-01-25,Provisioning Issue,Pending_Agent,Phone,5,1,0
692,2025-01-15,Activation Issue,Pending_Agent,Phone,3,0,0
693,2025-01-19,Provisioning Issue,OK,Phone,4,1,0
694,2025-01-12,How To,Pending_Customer,Phone,5,1,0
695,2025-01-25,Download/Install,Callback,Phone,4,1,0
696,2025-01-01,Download/Install,OK,Chat,1,0,1
697,2025-01-31,Provisioning Issue,Received,Chat,3,0,0
698,2025-01-04,Download/Install,OK,Phone,4,1,0
699,2025-01-16,Activation Issue,Callback,Chat,1,0,1
700,2025-01-02,Download/Install,OK,Chat,3,0,0
701,2025-01-15,Activation Issue,OK,Phone,5,1,0
702,2025-01-05,Update,Received,Phone,4,1,0
703,2025-01-22,Download/Install,Callback,Chat,3,0,0
704,2025-01-28,Provisioning Issue,Pending_Customer,Chat,3,0,0
705,2025-01-15,Provisioning Issue,Callback,Phone,2,0,1
706,2025-01-05,How To,Received,Phone,1,0,1
707,2025-01-06,Update,Pending_Customer,Chat,4,1,0
708,2025-01-04,How To,Pending_Agent,Phone,4,1,0
709,2025-01-10,Update,Pending_Agent,Phone,1,0,1
710,2025-01-06,Provisioning Issue,OK,Phone,2,0,1
711,2025-01-27,Provisioning Issue,Callback,Phone,2,0,1
712,2025-01-31,Provisioning Issue,Pending_Customer,Phone,3,0,0
713,2025-01-09,Download/Install,Received,Chat,4,1,0
714,2025-01-18,How To,Callback,Phone,4,1,0
715,2025-01-04,Download/Install,Received,Phone,1,0,1
716,2025-01-27,Download/Install,Callback,Phone,4,1,0
717,2025-01-12,Activation Issue,OK,Chat,1,0,1
718,2025-01-01,Activation Issue,Callback,Chat,2,0,1
719,2025-01-03,Provisioning Issue,Received,Phone,4,1,0
720,2025-01-02,Download/Install,OK,Chat,4,1,0
721,2025-01-16,Activation Issue,Pending_Customer,Chat,2,0,1
722,2025-01-12,Download/Install,Callback,Chat,3,0,0
723,2025-01-15,Download/Install,Received,Phone,3,0,0
724,2025-01-16,Update,OK,Chat,1,0,1
725,2025-01-03,Provisioning Issue,Pending_Customer,Phone,4,1,0
726,2025-01-07,How To,Callback,Phone,4,1,0
727,2025-01-26,Provisioning Issue,Pending_Customer,Chat,3,0,0
728,2025-01-30,How To,OK,Chat,4,1,0
729,2025-01-09,Download/Install,Received,Chat,5,1,0
730,2025-01-08,Activation Issue,Pending_Agent,Phone,4,1,0
731,2025-01-17,Provisioning Issue,OK,Phone,2,0,1
732,2025-01-04,Download/Install,Callback,Chat,5,1,0
733,2025-01-27,Activation Issue,Callback,Chat,3,0,0
734,2025-01-30,Download/Install,Callback,Phone,5,1,0
735,2025-01-11,Provisioning Issue,OK,Phone,3,0,0
736,2025-01-31,How To,OK,Phone,5,1,0
737,2025-01-31,Download/Install,Pending_Customer,Chat,2,0,1
738,2025-01-16,Activation Issue,Received,Phone,2,0,1
739,2025-01-20,Download/Install,Received,Chat,1,0,1
740,2025-01-11,How To,Callback,Phone,3,0,0
741,2025-01-23,Download/Install,Pending_Agent,Phone,1,0,1
742,2025-01-05,How To,Callback,Phone,5,1,0
743,2025-01-28,Provisioning Issue,Received,Chat,4,1,0
744,2025-01-19,Activation Issue,Pending_Agent,Chat,3,0,0
745,2025-01-05,Download/Install,Pending_Customer,Chat,3,0,0
746,2025-01-06,How To,OK,Chat,2,0,1
747,2025-01-22,How To,Callback,Chat,3,0,0
748,2025-01-24,Provisioning Issue,Callback,Phone,1,0,1
749,2025-01-31,How To,Pending_Customer,Phone,2,0,1
750,2025-01-20,Provisioning Issue,OK,Phone,5,1,0
751,2025-01-04,Update,Callback,Chat,1,0,1
752,2025-01-08,Provisioning Issue,Pending_Agent,Phone,1,0,1
753,2025-01-27,Provisioning Issue,Pending_Customer,Phone,3,0,0
754,2025-01-07,Download/Install,Received,Chat,3,0,0
755,2025-01-26,Activation Issue,Received,Phone,4,1,0
756,2025-01-15,Update,Callback,Chat,4,1,0
757,2025-01-29,Update,Pending_Agent,Chat,1,0,1
758,2025-01-27,Update,OK,Phone,2,0,1
759,2025-01-15,Activation Issue,Received,Chat,1,0,1
760,2025-01-11,Provisioning Issue,Received,Phone,3,0,0
761,2025-01-06,Update,Callback,Phone,5,1,0
762,2025-01-31,Activation Issue,Pending_Agent,Chat,1,0,1
763,2025-01-14,Download/Install,OK,Chat,2,0,1
764,2025-01-02,Activation Issue,Pending_Agent,Phone,2,0,1
765,2025-01-14,How To,OK,Chat,3,0,0
766,2025-01-10,Download/Install,Received,Phone,4,1,0
767,2025-01-19,How To,Pending_Customer,Phone,1,0,1
768,2025-01-12,Activation Issue,Pending_Customer,Phone,3,0,0
769,2025-01-27,How To,Pending_Customer,Phone,1,0,1
770,2025-01-01,Download/Install,Callback,Chat,1,0,1
771,2025-01-16,Activation Issue,Pending_Agent,Chat,4,1,0
772,2025-01-16,Provisioning Issue,Received,Chat,2,0,1
773,2025-01-12,Update,Pending_Agent,Phone,4,1,0
774,2025-01-02,Provisioning Issue,Pending_Customer,Chat,3,0,0
775,2025-01-08,Provisioning Issue,OK,Phone,2,0,1
776,2025-01-25,Activation Issue,Received,Chat,5,1,0
777,2025-01-14,How To,Callback,Phone,4,1,0
778,2025-01-27,How To,Pending_Customer,Chat,5,1,0
779,2025-01-29,Download/Install,Pending_Customer,Chat,1,0,1
780,2025-01-13,Activation Issue,OK,Phone,1,0,1
781,2025-01-31,Update,Callback,Phone,2,0,1
782,2025-01-26,Download/Install,Callback,Phone,4,1,0
783,2025-01-03,Update,Callback,Phone,5,1,0
784,2025-01-09,Provisioning Issue,Received,Phone,4,1,0
785,2025-01-18,Update,OK,Chat,3,0,0
786,2025-01-17,Update,Received,Chat,1,0,1
787,2025-01-14,Download/Install,Callback,Phone,1,0,1
788,2025-01-19,Activation Issue,Pending_Agent,Chat,4,1,0
789,2025-01-09,Update,Pending_Customer,Chat,1,0,1
790,2025-01-06,Provisioning Issue,Pending_Customer,Phone,5,1,0
791,2025-01-20,Update,Received,Chat,3,0,0
792,2025-01-23,Download/Install,Received,Chat,3,0,0
793,2025-01-29,Provisioning Issue,Received,Chat,3,0,0
794,2025-01-10,Provisioning Issue,Pending_Customer,Phone,2,0,1
795,2025-01-05,Provisioning Issue,Pending_Customer,Chat,3,0,0
796,2025-01-24,Update,OK,Phone,2,0,1
797,2025-01-15,Download/Install,Pending_Customer,Chat,5,1,0
798,2025-01-28,Provisioning Issue,Received,Phone,1,0,1
799,2025-01-10,How To,Pending_Customer,Phone,5,1,0
800,2025-01-29,How To,Received,Phone,2,0,1
801,2025-01-29,Download/Install,Received,Phone,1,0,1
802,2025-01-15,Activation Issue,Pending_Agent,Phone,3,0,0
803,2025-01-12,Update,OK,Chat,1,0,1
804,2025-01-22,Activation Issue,Callback,Chat,4,1,0
805,2025-01-20,Update,Callback,Chat,5,1,0
806,2025-01-18,Provisioning Issue,Pending_Agent,Phone,3,0,0
807,2025-01-24,Activation Issue,Pending_Agent,Phone,4,1,0
808,2025-01-02,Download/Install,OK,Phone,2,0,1
809,2025-01-21,Download/Install,Callback,Chat,4,1,0
810,2025-01-17,Activation Issue,Received,Chat,2,0,1
811,2025-01-21,Download/Install,OK,Phone,2,0,1
812,2025-01-09,How To,Pending_Agent,Chat,4,1,0
813,2025-01-29,Update,Pending_Agent,Chat,3,0,0
814,2025-01-07,Update,Pending_Agent,Chat,5,1,0
815,2025-01-04,Activation Issue,OK,Chat,5,1,0
816,2025-01-21,How To,OK,Chat,3,0,0
817,2025-01-22,Activation Issue,Pending_Customer,Phone,3,0,0
818,2025-01-09,Provisioning Issue,Pending_Agent,Chat,3,0,0
819,2025-01-07,Download/Install,OK,Phone,1,0,1
820,2025-01-26,How To,Pending_Customer,Chat,2,0,1
821,2025-01-24,Activation Issue,Pending_Customer,Chat,3,0,0
822,2025-01-30,Update,Pending_Customer,Chat,1,0,1
823,2025-01-19,How To,Callback,Chat,2,0,1
824,2025-01-22,How To,Pending_Customer,Chat,5,1,0
825,2025-01-10,Download/Install,OK,Phone,3,0,0
826,2025-01-04,Update,Callback,Chat,5,1,0
827,2025-01-25,Download/Install,Pending_Agent,Phone,2,0,1
828,2025-01-12,Download/Install,Pending_Agent,Chat,3,0,0
829,2025-01-12,Provisioning Issue,OK,Chat,4,1,0
830,2025-01-28,Activation Issue,Pending_Customer,Phone,5,1,0
831,2025-01-19,How To,Received,Chat,2,0,1
832,2025-01-17,Activation Issue,Pending_Customer,Chat,4,1,0
833,2025-01-02,Download/Install,Callback,Phone,3,0,0
834,2025-01-14,How To,Pending_Customer,Phone,3,0,0
835,2025-01-28,Download/Install,Received,Chat,3,0,0
836,2025-01-21,Download/Install,Pending_Agent,Phone,1,0,1
837,2025-01-15,Provisioning Issue,Callback,Phone,5,1,0
838,2025-01-25,Download/Install,Pending_Customer,Phone,2,0,1
839,2025-01-20,Update,Pending_Customer,Chat,4,1,0
840,2025-01-31,Update,Pending_Customer,Phone,1,0,1
841,2025-01-18,Download/Install,Pending_Agent,Phone,3,0,0
842,2025-01-25,How To,Callback,Phone,1,0,1
843,2025-01-21,Download/Install,Callback,Chat,3,0,0
844,2025-01-05,Activation Issue,Pending_Customer,Chat,2,0,1
845,2025-01-03,Activation Issue,Pending_Agent,Chat,4,1,0
846,2025-01-24,How To,OK,Chat,4,1,0
847,2025-01-29,Download/Install,Pending_Agent,Chat,3,0,0
848,2025-01-25,Download/Install,Callback,Chat,1,0,1
849,2025-01-08,Download/Install,Callback,Phone,1,0,1
850,2025-01-19,How To,Callback,Phone,3,0,0
851,2025-01-23,Activation Issue,Pending_Customer,Chat,5,1,0
852,2025-01-20,Activation Issue,OK,Phone,1,0,1
853,2025-01-21,Activation Issue,Received,Phone,4,1,0
854,2025-01-15,Update,Received,Chat,4,1,0
855,2025-01-23,Download/Install,Callback,Phone,3,0,0
856,2025-01-14,Activation Issue,OK,Chat,5,1,0
857,2025-01-20,Download/Install,Pending_Customer,Phone,5,1,0
858,2025-01-24,How To,Received,Chat,1,0,1
859,2025-01-26,Activation Issue,Pending_Customer,Phone,5,1,0
860,2025-01-07,Provisioning Issue,OK,Phone,3,0,0
861,2025-01-23,Update,Pending_Agent,Phone,1,0,1
862,2025-01-18,Update,Callback,Chat,3,0,0
863,2025-01-08,Activation Issue,Received,Phone,1,0,1
864,2025-01-27,How To,Pending_Customer,Phone,1,0,1
865,2025-01-25,How To,Received,Phone,3,0,0
866,2025-01-21,Download/Install,Pending_Customer,Chat,3,0,0
867,2025-01-15,Activation Issue,Received,Phone,1,0,1
868,2025-01-28,Provisioning Issue,Pending_Agent,Chat,4,1,0
869,2025-01-24,Activation Issue,Received,Phone,1,0,1
870,2025-01-28,Download/Install,Callback,Chat,3,0,0
871,2025-01-29,Update,OK,Chat,1,0,1
872,2025-01-12,Provisioning Issue,Callback,Phone,4,1,0
873,2025-01-13,Update,Pending_Agent,Chat,4,1,0
874,2025-01-26,Update,Callback,Phone,2,0,1
875,2025-01-23,Activation Issue,Callback,Phone,4,1,0
876,2025-01-30,How To,Pending_Customer,Chat,2,0,1
877,2025-01-20,Update,Pending_Agent,Phone,2,0,1
878,2025-01-16,Update,Received,Chat,4,1,0
879,2025-01-02,Activation Issue,Pending_Agent,Chat,1,0,1
880,2025-01-23,How To,OK,Phone,3,0,0
881,2025-01-17,How To,OK,Phone,4,1,0
882,2025-01-22,Download/Install,Pending_Customer,Chat,4,1,0
883,2025-01-05,How To,OK,Phone,1,0,1
884,2025-01-21,Download/Install,OK,Chat,4,1,0
885,2025-01-28,Download/Install,Received,Chat,3,0,0
886,2025-01-08,Provisioning Issue,Pending_Agent,Phone,5,1,0
887,2025-01-08,How To,Pending_Customer,Chat,2,0,1
888,2025-01-03,Update,Pending_Customer,Chat,1,0,1
889,2025-01-28,Update,Pending_Customer,Chat,1,0,1
890,2025-01-16,Activation Issue,Received,Chat,4,1,0
891,2025-01-02,How To,OK,Phone,1,0,1
